Date,Open,High,Low,Close,Volume,Adjustment Factor,Adjustment Type
2017-09-11,82.93571,84.139985,82.497792,83.990695,239109.0,,
2017-09-08,82.149448,83.532871,81.980253,82.109638,234005.0,,
2017-09-07,80.437587,82.63713,80.437587,82.169354,451839.0,,
2017-09-06,79.621467,80.537114,79.502035,80.33806,321574.0,,
2017-09-05,79.392555,80.397776,78.685915,79.312934,218440.0,,
2017-09-04,79.860331,79.860331,79.860331,79.860331,0.0,,
2017-09-01,80.07929,80.178817,78.85511,79.860331,303972.0,,
2017-08-31,78.277855,80.119101,78.128564,79.870284,362163.0,,
2017-08-30,78.058896,78.128564,77.431876,77.959369,229580.0,,
2017-08-29,77.790173,78.70582,77.531403,78.18828,324873.0,,
2017-08-28,78.009132,78.476908,77.33235,78.287807,252467.0,,
2017-08-25,78.019085,78.566482,77.611025,77.730457,258134.0,,
2017-08-24,77.959369,78.526672,77.501545,78.029037,281663.0,,
2017-08-23,78.606293,78.626198,77.601072,77.770268,378540.0,,
2017-08-22,77.869795,79.084022,77.720504,78.85511,459752.0,,
2017-08-21,78.058896,78.198233,77.531403,77.670741,366944.0,,
2017-08-18,79.312934,79.352744,78.108659,78.228091,371276.0,,
2017-08-17,79.302981,80.95015,79.302981,79.561751,517061.0,0.995439,17.0
2017-08-16,79.654622,79.723973,78.832317,79.288052,406323.0,,
2017-08-15,79.506012,79.506012,79.04037,79.25833,853206.0,,
2017-08-14,79.565456,79.73388,78.941297,79.337588,453584.0,,
2017-08-11,78.634171,79.545641,78.138806,79.278145,402817.0,,
2017-08-10,78.693614,79.248423,77.405667,78.148713,544095.0,,
2017-08-09,79.119628,79.119628,77.871309,79.060184,544585.0,,
2017-08-08,80.159894,81.408212,79.416847,79.585271,455580.0,,
2017-08-07,79.981562,80.249059,78.505376,79.832953,445756.0,,
2017-08-04,80.952477,81.150623,78.871946,80.080635,539204.0,,
2017-08-03,82.775418,84.538916,79.793324,80.952477,1293927.0,,
2017-08-02,90.968748,91.295689,88.40276,90.423847,551043.0,,
2017-08-01,93.237518,93.237518,91.800961,92.117994,252180.0,,
2017-07-31,93.425757,93.544644,92.395398,92.950207,252141.0,,
2017-07-28,92.137809,93.277147,91.543371,93.098816,202271.0,,
2017-07-27,92.395398,92.544008,91.156987,91.919848,357873.0,,
2017-07-26,93.396035,93.653624,92.573729,93.336591,276697.0,,
2017-07-25,92.583637,94.228247,91.969385,93.772512,323644.0,,
2017-07-24,90.790417,92.761968,90.790417,92.266603,318321.0,,
2017-07-21,90.968748,91.176801,90.602179,90.770602,172690.0,,
2017-07-20,90.354496,91.493835,89.878946,91.097543,280278.0,,
2017-07-19,90.711159,90.750788,89.492562,90.324774,287143.0,,
2017-07-18,91.820775,91.820775,90.126629,90.52292,206675.0,,
2017-07-17,92.187345,92.494471,91.711795,91.850497,296553.0,,
2017-07-14,92.197252,92.484564,91.751424,92.09818,320842.0,,
2017-07-13,92.68271,92.821412,91.513649,91.999107,202604.0,,
2017-07-12,91.979292,92.801597,91.84059,92.345862,161639.0,,
2017-07-11,91.791053,91.791053,90.30496,91.325411,266486.0,,
2017-07-10,92.781783,93.584273,91.464113,91.632537,445063.0,,
2017-07-07,92.177438,93.356406,91.929756,93.039372,265589.0,,
2017-07-06,93.812141,94.089545,91.394762,91.652351,249741.0,,
2017-07-05,94.030101,94.753334,93.37622,94.337227,288155.0,,
2017-07-04,93.822048,93.822048,93.822048,93.822048,0.0,,
2017-07-03,93.980565,94.466022,93.534737,93.822048,149486.0,,
2017-06-30,94.059823,94.307505,92.553915,93.653624,398455.0,,
2017-06-29,95.783692,96.942845,94.505651,94.872221,256698.0,,
2017-06-28,95.288327,96.199798,95.179347,95.486473,228916.0,,
2017-06-27,95.030738,95.773785,94.238154,94.644353,249832.0,,
2017-06-26,95.337864,95.823321,94.743426,95.100089,375023.0,,
2017-06-23,95.605361,95.605361,94.495744,94.931665,692290.0,,
2017-06-22,94.812777,96.714977,94.812777,95.476566,363905.0,,
2017-06-21,92.474657,94.763241,92.088272,94.733519,316750.0,,
2017-06-20,92.880856,92.890763,91.989199,92.385491,231494.0,,
2017-06-19,91.751424,93.128538,90.958841,92.880856,205823.0,,
2017-06-16,93.663532,93.663532,90.919212,91.672166,677638.0,,
2017-06-15,92.633173,94.277784,91.890126,93.554551,371464.0,,
2017-06-14,92.137809,93.683346,92.038736,93.029465,332616.0,,
2017-06-13,91.652351,92.137809,91.216431,92.137809,184173.0,,
2017-06-12,91.038099,91.880219,91.038099,91.503742,201510.0,,
2017-06-09,90.433755,91.444298,90.186072,91.246152,398171.0,,
2017-06-08,91.335318,91.335318,90.384218,90.721066,287284.0,,
2017-06-07,91.097543,91.236245,90.602179,91.077729,240295.0,,
2017-06-06,92.326047,92.335955,90.6319,90.839954,384120.0,,
2017-06-05,92.335955,92.702524,91.662259,92.454842,248390.0,,
2017-06-02,92.633173,92.960114,91.860405,92.712432,394592.0,,
2017-06-01,90.859768,92.405306,90.681437,92.276511,292803.0,,
2017-05-31,90.483291,90.939026,89.928483,90.919212,445907.0,,
2017-05-30,89.819503,90.532827,89.730337,90.186072,260010.0,,
2017-05-29,90.15635,90.15635,90.15635,90.15635,0.0,,
2017-05-26,90.344589,90.651715,90.067185,90.15635,208653.0,,
2017-05-25,89.165621,90.582364,89.135899,90.265331,247297.0,,
2017-05-24,88.551369,89.472747,87.738971,89.135899,372974.0,,
2017-05-23,88.898124,89.017012,88.224429,88.363131,614031.0,,
2017-05-22,88.174892,89.343953,88.174892,88.650442,320147.0,,
2017-05-19,86.807686,88.937754,86.24297,88.333409,524004.0,,
2017-05-18,85.460294,86.847315,85.381036,85.886308,313472.0,0.99577,17.0
2017-05-17,85.976781,87.239549,84.970512,85.118493,463937.0,,
2017-05-16,88.630568,88.630568,87.397395,87.920261,271308.0,,
2017-05-15,87.397395,89.765086,87.308607,88.709491,453840.0,,
2017-05-12,87.417126,87.77228,87.25928,87.555242,296463.0,,
2017-05-11,86.657492,87.732818,86.637761,87.663761,363322.0,,
2017-05-10,86.391127,87.505915,86.391127,86.953453,306142.0,,
2017-05-09,85.532839,87.022511,85.513108,86.361531,418064.0,,
2017-05-08,85.049435,85.799204,85.000108,85.42432,512148.0,,
2017-05-05,85.493377,85.799204,84.388455,84.733743,438970.0,,
2017-05-04,82.671879,86.756146,82.58309,85.365127,751556.0,,
2017-05-03,81.379514,81.902379,80.511361,81.557091,556898.0,,
2017-05-02,81.645879,81.685341,79.988496,81.547226,371356.0,,
2017-05-01,80.87638,81.892514,80.827053,81.379514,529917.0,,
2017-04-28,81.053957,81.290726,80.511361,80.945437,342645.0,,
2017-04-27,80.284457,81.083553,80.205534,81.014495,338408.0,,
2017-04-26,80.402842,81.02436,80.10688,80.156207,369256.0,,
2017-04-25,79.731996,80.471899,78.340977,80.392976,451388.0,,
2017-04-24,80.89611,80.984899,79.72213,79.85038,831580.0,,
2017-04-21,81.093418,81.093418,80.037822,80.166072,332754.0,,
2017-04-20,81.053957,81.812604,80.540957,81.26113,494351.0,,
2017-04-19,81.527495,81.912245,80.521226,80.74813,612234.0,,
2017-04-18,82.129283,82.198341,80.057553,81.448572,902860.0,,
2017-04-17,85.473646,85.513108,85.049435,85.473646,429919.0,,
2017-04-14,85.503243,85.503243,85.503243,85.503243,0.0,,
2017-04-13,85.473646,86.105031,85.197416,85.503243,234096.0,,
2017-04-12,85.927454,86.144492,84.980378,85.651223,559577.0,,
2017-04-11,87.091569,87.091569,85.670954,86.687088,255865.0,,
2017-04-10,86.568704,88.04851,86.558838,87.249415,222220.0,,
2017-04-07,86.391127,86.864665,86.114896,86.440454,217529.0,,
2017-04-06,86.0853,86.509511,85.680819,86.460184,455373.0,,
2017-04-05,86.262877,87.071838,85.818935,86.006377,379674.0,,
2017-04-04,86.243146,86.805473,85.562435,85.759742,283936.0,,
2017-04-03,87.160626,87.308607,85.670954,86.154358,375214.0,,
2017-03-31,87.673626,88.403664,87.288876,87.308607,480808.0,,
2017-03-30,88.147164,88.670029,87.870934,87.939991,329105.0,,
2017-03-29,86.223415,88.56151,86.223415,88.30501,403476.0,,
2017-03-28,85.947185,86.775877,85.947185,86.322069,285058.0,,
2017-03-27,84.960647,86.361531,84.960647,86.302338,425445.0,,
2017-03-24,84.832397,85.661089,84.605493,85.394723,277739.0,,
2017-03-23,84.704147,85.562435,84.674551,84.832397,286400.0,,
2017-03-22,84.960647,85.093829,84.082628,84.723878,294377.0,,
2017-03-21,85.8288,86.114896,84.615358,84.753474,373576.0,,
2017-03-20,86.450319,86.47005,85.098762,85.740012,528849.0,,
2017-03-17,86.815338,87.091569,85.710416,86.351665,952167.0,,
2017-03-16,88.374068,88.551645,86.706819,86.815338,268538.0,,
2017-03-15,87.653895,88.364203,86.953453,88.275414,427135.0,,
2017-03-14,87.762414,87.979453,86.8548,87.614434,283020.0,,
2017-03-13,87.565107,88.04851,87.032376,87.939991,536432.0,,
2017-03-10,87.77228,87.801876,86.578569,87.121165,307963.0,,
2017-03-09,88.196491,88.196491,86.894261,87.417126,270831.0,,
2017-03-08,87.436857,88.753885,87.407261,87.880799,500919.0,,
2017-03-07,88.02878,88.581241,86.74628,87.288876,750923.0,,
2017-03-06,90.347144,90.63324,88.531914,88.778549,437624.0,,
2017-03-03,90.978528,91.402739,90.238625,90.988394,352412.0,,
2017-03-02,90.652971,91.452066,90.218894,90.702298,414746.0,,
2017-03-01,90.870009,91.521124,90.455663,90.988394,359428.0,,
2017-02-28,90.662836,90.662836,89.774952,90.278086,866176.0,,
2017-02-27,91.067317,91.491528,90.080779,90.495125,276104.0,,
2017-02-24,90.278086,90.919336,89.33101,90.919336,301932.0,,
2017-02-23,90.209029,91.14624,89.784817,90.37674,796233.0,,
2017-02-22,89.962394,90.929201,89.942663,90.110375,311514.0,,
2017-02-21,89.518452,89.922933,88.364203,89.784817,773770.0,,
2017-02-20,89.538183,89.538183,89.538183,89.538183,0.0,,
2017-02-17,89.025183,89.646702,88.522049,89.538183,421951.0,,
2017-02-16,89.774952,90.238625,87.801876,89.104106,470567.0,0.995997,17.0
2017-02-15,89.07167,89.867567,88.138211,89.592442,476447.0,,
2017-02-14,88.432988,89.504009,88.167689,89.23871,502478.0,,
2017-02-13,89.936348,91.135107,87.892564,88.90463,519109.0,,
2017-02-10,89.887219,90.054259,88.698287,89.582616,334909.0,,
2017-02-09,89.464706,90.181996,88.590202,90.054259,323160.0,,
2017-02-08,88.609854,89.513835,88.128385,89.484358,284153.0,,
2017-02-07,88.285599,90.044433,88.216818,88.757242,460508.0,,
2017-02-06,87.617439,90.054259,87.578135,88.413336,528810.0,,
2017-02-03,87.027886,88.039952,86.212337,87.725524,538471.0,,
2017-02-02,86.51694,87.234229,85.08236,86.51694,686276.0,,
2017-02-01,86.222163,87.155622,84.591066,87.067189,865717.0,,
2017-01-31,84.335593,86.310596,81.554866,85.760346,1523394.0,,
2017-01-30,80.955487,82.291808,79.422649,82.164071,516663.0,,
2017-01-27,82.223027,82.223027,80.650885,80.994791,502390.0,,
2017-01-26,80.424889,83.559347,80.424889,81.938076,843630.0,,
2017-01-25,83.500392,84.424026,83.117182,84.335593,392606.0,,
2017-01-24,83.176138,83.539696,82.59641,82.940317,345992.0,,
2017-01-23,82.26233,83.608477,81.888947,83.402133,380603.0,,
2017-01-20,84.492807,84.767932,81.790688,82.291808,974413.0,,
2017-01-19,83.795169,84.286463,83.353004,83.981861,365207.0,,
2017-01-18,84.453503,84.679499,83.706736,84.021164,627377.0,,
2017-01-17,83.461089,84.954623,82.625888,84.492807,754341.0,,
2017-01-16,83.14666,83.14666,83.14666,83.14666,0.0,,
2017-01-13,82.488326,83.637955,82.065813,83.14666,515657.0,,
2017-01-12,80.847402,83.461089,80.5428,82.399893,769930.0,,
2017-01-11,83.667432,84.797409,78.557971,80.110461,730784.0,,
2017-01-10,83.618303,84.561588,82.832232,83.353004,610152.0,,
2017-01-09,83.127008,84.571414,83.127008,83.991686,586147.0,,
2017-01-06,82.075638,84.276637,82.075638,83.323526,613947.0,,
2017-01-05,82.930491,83.303874,81.201134,82.223027,552792.0,,
2017-01-04,81.161831,83.64778,81.063572,83.185964,540366.0,,
2017-01-03,77.143043,81.653125,76.976003,81.171657,999547.0,,
2017-01-02,76.828614,76.828614,76.828614,76.828614,0.0,,
2016-12-30,77.968417,78.096154,76.612445,76.828614,555197.0,,
2016-12-29,77.241302,78.82327,77.241302,77.958592,333114.0,,
2016-12-28,77.486949,77.840681,76.848266,76.985829,259201.0,,
2016-12-27,76.985829,77.88981,76.936699,77.447645,218032.0,,
2016-12-26,77.192172,77.192172,77.192172,77.192172,0.0,,
2016-12-23,76.681226,77.516427,76.533838,77.192172,155529.0,,
2016-12-22,77.585208,77.585208,75.983588,76.455231,743160.0,,
2016-12-21,77.516427,78.184587,77.241302,77.477123,476234.0,,
2016-12-20,77.329735,78.666055,77.260954,77.919288,749336.0,,
2016-12-19,76.199758,77.260954,76.032718,77.05461,519532.0,,
2016-12-16,75.600379,76.229235,75.511946,76.032718,1832295.0,,
2016-12-15,74.981348,75.492294,74.205103,75.33508,457606.0,,
2016-12-14,77.575382,77.988069,75.266298,75.708463,637235.0,,
2016-12-13,77.015306,77.791551,76.818789,77.663815,337087.0,,
2016-12-12,77.00548,77.595034,75.95411,76.710704,470570.0,,
2016-12-09,75.904981,77.840681,75.708463,77.526252,473116.0,,
2016-12-08,74.912566,76.288191,74.411446,75.541423,811276.0,,
2016-12-07,75.158214,75.580727,72.603483,75.050129,797782.0,,
2016-12-06,78.508841,78.6071,77.172521,77.496775,506280.0,,
2016-12-05,77.437819,78.587448,77.152869,78.155109,717747.0,,
2016-12-02,76.789311,78.194413,76.396275,77.427994,378493.0,,
2016-12-01,76.366798,77.319909,76.258713,76.445405,385120.0,,
2016-11-30,76.366798,77.545904,76.101499,76.632097,2930735.0,,
2016-11-29,77.280605,77.958592,76.180106,76.278365,490322.0,,
2016-11-28,77.241302,78.184587,76.465057,77.673641,416853.0,,
2016-11-25,77.693293,79.049265,76.995655,77.201998,243338.0,,
2016-11-24,77.329735,77.329735,77.329735,77.329735,0.0,,
2016-11-23,76.700878,77.506601,76.406101,77.329735,349277.0,,
2016-11-22,77.398516,77.398516,76.415927,77.044784,472478.0,,
2016-11-21,77.251128,77.93894,76.494534,77.084088,579030.0,,
2016-11-18,78.361453,78.361453,77.545904,77.830855,1547360.0,,
2016-11-17,76.83844,78.852747,76.356972,78.764314,646585.0,0.995372,17.0
2016-11-16,77.421716,78.448659,76.952257,77.128304,824160.0,,
2016-11-15,79.710332,79.827697,77.118524,77.783591,848287.0,,
2016-11-14,80.766616,80.766616,77.695568,79.544065,737437.0,,
2016-11-11,77.666227,78.096565,75.573219,77.186986,1980230.0,,
2016-11-10,75.446074,79.025703,75.446074,77.842274,1011491.0,,
2016-11-09,73.568235,74.477813,70.193994,73.949671,1271525.0,,
2016-11-08,68.951882,69.215953,67.22075,67.514162,1059486.0,,
2016-11-07,69.949484,70.751477,69.431122,70.350481,713084.0,,
2016-11-04,70.115751,71.670836,68.726933,68.922541,1090230.0,,
2016-11-03,74.203962,75.768827,69.744095,70.731917,1388841.0,,
2016-11-02,68.726933,74.996175,68.64869,74.291985,1183163.0,,
2016-11-01,68.316156,69.60717,68.120548,68.257473,1006061.0,,
2016-10-31,67.983622,69.362659,67.983622,68.775835,1062736.0,,
2016-10-28,67.924939,69.832119,66.878436,67.621747,2084806.0,,
2016-10-27,77.783591,78.086784,77.402155,77.75425,382153.0,,
2016-10-26,78.253051,78.46822,77.363034,77.627105,573185.0,,
2016-10-25,77.793372,78.790974,77.74447,78.624707,460883.0,,
2016-10-24,78.575805,79.084386,78.184588,78.282392,406803.0,,
2016-10-21,78.399757,78.761632,78.184588,78.262831,387206.0,,
2016-10-20,78.517122,79.954842,78.46822,78.967021,588318.0,,
2016-10-19,79.41692,79.41692,78.585585,78.585585,391924.0,,
2016-10-18,78.693169,79.456041,78.409538,79.309335,478419.0,,
2016-10-17,77.99876,78.145467,77.490179,77.98898,557734.0,,
2016-10-14,78.722511,79.074605,78.037882,78.037882,400538.0,,
2016-10-13,78.517122,79.143068,78.174808,78.614926,596533.0,,
2016-10-12,77.940078,79.270214,77.715129,78.839876,607417.0,,
2016-10-11,77.852054,78.272612,77.529301,77.861835,679645.0,,
2016-10-10,77.646666,78.253051,77.098963,77.891176,373393.0,,
2016-10-07,78.663828,78.742071,76.971817,77.646666,628180.0,,
2016-10-06,77.734689,78.517122,77.167426,78.380196,553461.0,,
2016-10-05,79.025703,79.074605,78.125906,78.272612,520780.0,,
2016-10-04,78.976801,79.915721,78.487781,78.761632,465854.0,,
2016-10-03,78.908338,79.152849,78.23349,78.360636,463505.0,,
2016-09-30,79.504943,79.847258,77.646666,79.006143,933126.0,,
2016-09-29,81.09915,81.294758,79.465822,79.465822,423469.0,,
2016-09-28,81.421904,81.470806,80.649251,81.373001,377194.0,,
2016-09-27,80.932883,81.901144,80.698153,81.421904,417863.0,,
2016-09-26,81.245856,81.725096,80.86442,80.903542,382347.0,,
2016-09-23,81.715316,81.940265,81.148052,81.500147,470674.0,,
2016-09-22,81.431684,82.086971,81.363221,81.754437,1133146.0,,
2016-09-21,80.394961,81.324099,79.993964,81.196954,553551.0,,
2016-09-20,81.81312,81.81312,80.267815,80.277596,648773.0,,
2016-09-19,82.067411,83.084573,81.255637,81.431684,687471.0,,
2016-09-16,81.998948,82.53687,81.187174,82.263019,1116676.0,,
2016-09-15,81.666414,82.673796,81.236076,82.351042,618694.0,,
2016-09-14,83.505131,83.573593,81.58817,82.008728,1392710.0,,
2016-09-13,84.307124,84.512513,83.133475,83.377985,636688.0,,
2016-09-12,83.143255,85.226483,83.113914,85.040655,818518.0,,
2016-09-09,84.727682,84.903729,83.348644,83.436668,730049.0,,
2016-09-08,85.480773,85.744844,85.236263,85.353628,794239.0,,
2016-09-07,85.676381,86.488155,85.578577,85.823087,482208.0,,
2016-09-06,85.382969,85.862209,85.089557,85.705723,725272.0,,
2016-09-05,85.519895,85.519895,85.519895,85.519895,0.0,,
2016-09-02,85.627479,85.940452,85.334067,85.519895,342265.0,,
2016-09-01,85.099337,85.793746,84.67878,85.236263,376107.0,,
2016-08-31,84.238661,85.15802,83.847445,85.060216,1195288.0,,
2016-08-30,84.600536,84.962412,83.808323,84.150638,465287.0,,
2016-08-29,83.867006,84.541854,83.446448,84.414709,440760.0,,
2016-08-26,83.788762,84.649438,83.280181,83.867006,388923.0,,
2016-08-25,86.214304,86.214304,83.514911,83.632276,567193.0,,
2016-08-24,86.947835,87.123882,86.165402,86.449034,357101.0,,
2016-08-23,87.07498,87.270588,86.879372,87.035858,223989.0,,
2016-08-22,86.85003,86.977176,86.625081,86.801128,274108.0,,
2016-08-19,86.585959,87.045639,86.341449,86.898932,652519.0,,
2016-08-18,86.59574,87.030968,86.194743,87.016297,343821.0,0.996177,17.0
2016-08-17,86.995428,87.053886,86.089327,86.654422,512522.0,,
2016-08-16,86.703137,87.745641,86.703137,87.161059,440684.0,,
2016-08-15,86.664165,87.112344,86.401104,87.092858,648312.0,,
2016-08-12,86.595964,86.897998,86.09907,86.625193,378805.0,,
2016-08-11,85.77755,86.751852,85.222198,86.664165,411532.0,,
2016-08-10,86.508277,86.527763,85.407316,85.641148,453379.0,,
2016-08-09,86.498534,87.053886,86.108813,86.342646,582423.0,,
2016-08-08,87.404635,87.404635,86.1965,86.391361,296627.0,,
2016-08-05,87.073372,88.154847,86.956456,87.053886,448391.0,,
2016-08-04,87.404635,87.404635,86.177014,86.693394,436374.0,,
2016-08-03,87.044143,87.580009,86.108813,87.580009,564132.0,,
2016-08-02,86.362132,88.184076,85.446288,87.13183,960086.0,,
2016-08-01,83.088477,84.092008,82.922845,83.341795,671582.0,,
2016-07-29,82.172633,83.176164,81.968029,83.00079,735514.0,,
2016-07-28,82.864387,82.869259,82.084946,82.640298,575382.0,,
2016-07-27,83.507427,83.585371,82.508767,83.224879,561892.0,,
2016-07-26,83.088477,83.828946,82.591583,83.507427,360145.0,,
2016-07-25,83.692544,83.692544,82.825415,83.215136,818415.0,,
2016-07-22,83.799717,83.799717,83.010533,83.653572,334771.0,,
2016-07-21,84.160209,84.657103,83.341795,83.604857,380387.0,,
2016-07-20,84.169952,84.812991,83.877661,84.413528,361742.0,,
2016-07-19,83.556142,83.887404,82.913102,83.71203,544934.0,,
2016-07-18,83.526913,83.906891,83.380767,83.819203,279466.0,,
2016-07-15,84.043293,84.296611,82.747471,83.351538,596208.0,,
2016-07-14,83.156678,83.906891,83.078734,83.741259,571934.0,,
2016-07-13,82.35775,83.156678,82.309035,82.747471,632627.0,,
2016-07-12,80.136342,82.240834,80.136342,82.016745,725384.0,,
2016-07-11,79.863537,80.467604,79.77585,80.068141,369676.0,,
2016-07-08,79.610219,79.960967,79.16204,79.814822,502370.0,,
2016-07-07,79.006151,79.425101,78.470285,78.908721,528657.0,,
2016-07-06,77.885704,79.444587,77.759045,79.103582,721809.0,,
2016-07-05,77.80776,78.606688,77.349838,78.294911,863857.0,,
2016-07-04,78.10005,78.10005,78.10005,78.10005,0.0,,
2016-07-01,77.252408,78.353369,77.154977,78.10005,597211.0,,
2016-06-30,75.61558,77.281637,75.527893,77.281637,840365.0,,
2016-06-29,74.124898,75.508407,74.095669,75.274575,518600.0,,
2016-06-28,72.410127,73.511088,72.254238,73.384429,638201.0,,
2016-06-27,73.209054,73.238283,71.552741,71.952205,663737.0,,
2016-06-24,73.861837,73.891066,73.111624,73.501345,1628762.0,,
2016-06-23,75.664295,75.732497,75.060228,75.557122,530718.0,,
2016-06-22,74.602306,75.488921,74.124898,75.147915,675031.0,,
2016-06-21,74.524362,74.80691,74.115155,74.602306,408443.0,,
2016-06-20,74.29053,75.230731,74.202842,74.407446,916467.0,,
2016-06-17,74.056697,74.076183,73.22854,73.754663,1850682.0,,
2016-06-16,73.725434,74.271043,73.13111,74.046954,648392.0,,
2016-06-15,74.046954,74.758194,73.959267,74.16387,657607.0,,
2016-06-14,74.124898,74.446418,73.03368,73.569546,603472.0,,
2016-06-13,74.475647,75.19663,74.251557,74.446418,719087.0,,
2016-06-10,73.920295,75.255089,73.472116,74.495133,668592.0,,
2016-06-09,74.2613,74.456161,73.96901,74.212585,1119128.0,,
2016-06-08,74.348988,74.670507,73.930038,74.29053,555466.0,,
2016-06-07,74.426932,74.573077,73.96901,74.2613,456481.0,,
2016-06-06,74.339245,74.651021,73.998239,74.48539,396879.0,,
2016-06-03,74.728965,74.982284,74.319759,74.573077,531703.0,,
2016-06-02,73.861837,75.245346,73.803379,75.0992,551733.0,,
2016-06-01,72.83882,73.988496,72.721903,73.696205,740034.0,,
2016-05-31,72.29321,73.121367,72.09835,73.053166,1387945.0,,
2016-05-30,72.127579,72.127579,72.127579,72.127579,0.0,,
2016-05-27,71.884004,72.205523,71.728115,72.127579,595908.0,,
2016-05-26,72.020406,72.137322,71.426082,71.796316,406386.0,,
2016-05-25,72.673188,72.790104,71.971691,72.137322,434511.0,,
2016-05-24,72.488071,72.673188,72.039892,72.429613,463904.0,,
2016-05-23,73.072652,73.121367,72.010663,72.039892,456160.0,,
2016-05-20,73.209054,73.384429,72.458842,72.897278,724779.0,,
2016-05-19,72.546529,73.286998,72.439356,73.121367,745646.0,0.995476,17.0
2016-05-18,71.966135,72.994223,71.966135,72.887535,589979.0,,
2016-05-17,72.160114,72.790545,71.8352,72.2862,880918.0,,
2016-05-16,71.539382,72.421985,71.539382,72.344394,654789.0,,
2016-05-13,72.460781,72.800244,71.335704,71.442393,524050.0,,
2016-05-12,73.634353,73.634353,72.38319,72.528674,791041.0,,
2016-05-11,74.177494,74.507258,73.226998,73.47917,910433.0,,
2016-05-10,75.448055,75.865109,74.099902,74.371472,1148357.0,,
2016-05-09,74.128999,76.117282,74.002913,75.040699,887886.0,,
2016-05-06,75.612937,75.632335,73.081513,74.216289,1655462.0,,
2016-05-05,75.166786,77.23266,74.536354,75.651733,2089111.0,,
2016-05-04,82.421593,82.673765,81.480796,81.752366,609574.0,,
2016-05-03,82.373098,83.478777,81.888151,82.90654,501593.0,,
2016-05-02,82.53798,82.799851,81.975441,82.664066,415795.0,,
2016-04-29,83.459379,83.585466,81.829957,82.53798,878169.0,,
2016-04-28,85.816222,85.961706,83.585466,83.81824,1237704.0,,
2016-04-27,88.570721,88.842291,87.57173,87.911193,556219.0,,
2016-04-26,88.968377,89.230249,88.386441,88.531925,330105.0,,
2016-04-25,88.997474,89.162356,88.245806,88.755001,686515.0,,
2016-04-22,89.259345,89.618206,88.415538,89.12356,547808.0,,
2016-04-21,88.871388,89.695798,88.764699,89.065367,649282.0,,
2016-04-20,87.212869,89.201152,86.941299,89.094463,670014.0,,
2016-04-19,86.669728,87.523235,86.533943,86.795815,664076.0,,
2016-04-18,85.389468,86.039297,85.088801,85.990803,639512.0,,
2016-04-15,83.992821,85.224586,83.895832,85.185791,755068.0,,
2016-04-14,82.150022,84.516564,82.150022,84.08981,558519.0,,
2016-04-13,82.761056,83.197508,82.111227,82.605873,515057.0,,
2016-04-12,82.062732,82.576776,81.519591,82.344001,422955.0,,
2016-04-11,82.586475,82.896841,81.820258,81.89785,544368.0,,
2016-04-08,84.138305,84.27409,82.567077,82.741658,565294.0,,
2016-04-07,84.671747,85.340974,84.00252,84.051015,565742.0,,
2016-04-06,83.17811,84.953016,83.139314,84.904521,502361.0,,
2016-04-05,83.857036,84.264391,83.003529,83.110217,777302.0,,
2016-04-04,84.128606,85.447662,84.118907,84.535962,538295.0,,
2016-04-01,84.00252,84.235294,83.410885,83.905531,672869.0,,
2016-03-31,84.506865,85.079102,83.721251,83.944326,408272.0,,
2016-03-30,83.895832,84.807532,83.81824,84.468069,409976.0,,
2016-03-29,83.944326,84.118907,83.149013,83.81824,290734.0,,
2016-03-28,84.438972,84.768736,83.129615,83.876434,516824.0,,
2016-03-25,83.575767,83.575767,83.575767,83.575767,0.0,,
2016-03-24,84.080111,84.603854,83.36239,83.575767,615898.0,,
2016-03-23,84.865726,85.19549,84.632951,84.64265,266108.0,,
2016-03-22,84.64265,84.894822,84.026767,84.535962,314088.0,,
2016-03-21,84.943317,85.19549,84.1868,84.506865,419969.0,,
2016-03-18,83.595164,85.137296,82.867744,84.846328,970310.0,,
2016-03-17,84.448671,84.807532,83.149013,83.294497,617502.0,,
2016-03-16,83.692154,84.710543,83.401186,84.448671,321487.0,,
2016-03-15,84.865726,85.46706,83.527272,83.701853,433484.0,,
2016-03-14,86.37876,86.873406,85.234285,85.311877,392217.0,,
2016-03-11,84.429273,86.941299,84.041316,86.854008,735799.0,,
2016-03-10,85.360372,85.505856,83.231454,83.585466,675789.0,,
2016-03-09,85.146995,85.350673,84.749338,84.933618,366328.0,,
2016-03-08,84.807532,85.65134,84.526263,85.176092,487797.0,,
2016-03-07,84.72994,85.593146,84.603854,85.447662,482737.0,,
2016-03-04,85.515555,85.796824,85.166393,85.350673,339798.0,,
2016-03-03,85.331275,85.670738,84.535962,85.564049,475740.0,,
2016-03-02,84.797833,85.311877,84.477768,84.991812,400622.0,,
2016-03-01,84.1868,85.088801,83.876434,84.797833,414997.0,,
2016-02-29,84.64265,84.836629,83.876434,84.012219,895620.0,,
2016-02-26,85.205188,85.903512,84.856027,84.904521,299192.0,,
2016-02-25,84.45837,84.45837,84.45837,84.45837,0.0,,
2016-02-24,83.915229,84.652349,83.255702,84.45837,475190.0,,
2016-02-23,85.050005,85.515555,84.244993,84.720241,399646.0,,
2016-02-22,84.244993,85.243984,84.225596,85.059704,434198.0,,
2016-02-19,84.128606,84.429273,83.692154,84.225596,581700.0,,
2016-02-18,84.409875,84.856027,83.983122,84.080111,758567.0,0.996114,17.0
